    0.600       16 00100011   0.2107  -0.0018  -0.0536  -0.0015    27    28    21    35   -2.3   -2.4   -4.2   -1.6    24    47    43    41
    0.640       17 00100011  -0.0767   0.0211   0.0088  -0.0129    24    35    24    31   -3.3   -0.5   -3.0   -2.6    23    49    20    32
    0.680       18 00100011   0.0608   0.0064  -0.0214  -0.0143    24    37    18    30   -3.3    0.0   -5.5   -2.9    43    63    17    35
    0.720       19 00100011  -0.0245  -0.0127  -0.0213  -0.0040    25    31    21    31   -2.9   -1.5   -4.2   -2.6    19    67    32    53
    0.760       20 00100011   0.0206  -0.0054  -0.0141  -0.0107    24    32    22    25   -3.3   -1.3   -3.8   -4.5    40    51    35    75
    0.800       21 00100011   0.2039   0.0043  -0.0613  -0.0037    28    30    20    31   -1.9   -1.8   -4.6   -2.6    49    50    28    69
    0.840       22 00100011  -0.0176   0.0021  -0.0092  -0.0051    27    36    21    32   -2.3   -0.2   -4.2   -2.4    60    52    40    57
    0.880       23 00100011   0.0620  -0.0075  -0.0204  -0.0073    33    33    20    33   -0.5   -1.0   -4.6   -2.1    54    61    28    74
    0.920       24 00100011   0.0139  -0.0087  -0.0076  -0.0104    26    36    20    35   -2.6   -0.2   -4.6   -1.6    45    69    47    64
    0.960       25 00100011  -0.0405  -0.0142   0.0030  -0.0129    30    35    19    28   -1.3   -0.5   -5.1   -3.5    52    55    18    48
    1.000       26 00100011   0.0171   0.0080  -0.0153  -0.0091    26    31    22    23   -2.6   -1.5   -3.8   -5.2    27    63    20    36
    1.040       27 00100011   0.0159  -0.0009  -0.0142  -0.0103    27    33    19    31   -2.3   -1.0   -5.1   -2.6    60    57    46    69
    1.080       28 00100011  -0.0230   0.0066   0.0016  -0.0085    30    32    19    36   -1.3   -1.3   -5.1   -1.3    35    68    15    60
    1.120       29 00100011  -0.0354  -0.0180  -0.0003  -0.0073    31    31    20    33   -1.1   -1.5   -4.6   -2.1    48    68    41    68
    1.160       30 00100011   0.0032   0.0124  -0.0116  -0.0062    29    35    20    34   -1.6   -0.5   -4.6   -1.8    44    58    17    69
    1.200       31 00100011  -0.0011  -0.0196  -0.0043  -0.0053    29    29    21    27   -1.6   -2.1   -4.2   -3.8    32    52    32    57
    1.240       32 00100011   0.0167  -0.0184  -0.0053  -0.0002    29    27    23    26   -1.6   -2.7   -3.4   -4.2    42    29    36    27
    1.280       33 00100011  -0.0039  -0.0043   0.0031  -0.0084    30    28    22    26   -1.3   -2.4   -3.8   -4.2    38    38    35    25
    1.320       34 00100011   0.0310  -0.0101  -0.0085   0.0026    30    26    21    28   -1.3   -3.1   -4.2   -3.5    50    43    64    36
