    7.480      188 00100011  -0.0114   0.0228  -0.0126  -0.0085    31    39    36    44    9.8   11.0   11.1   11.3    50    84    72    75
    7.520      189 00100011  -0.0017   0.0015  -0.0077  -0.0068    40    50    38    46   12.0   13.2   11.6   11.7    70    84    68    84
    7.560      190 00100011  -0.0004   0.0131  -0.0065  -0.0061    36    42    29    37   11.1   11.6    9.2    9.8    66    79    57    63
    7.600      191 00100011  -0.0244  -0.0117  -0.0023  -0.0024    37    46    29    52   11.4   12.4    9.2   12.7    71    77    69    73
    7.640      192 00100011  -0.0092   0.0169  -0.0122  -0.0125    39    52    33    38   11.8   13.5   10.4   10.0    66    78    65    51
    7.680      193 00100011  -0.0060   0.0040  -0.0054  -0.0035    37    48    32    45   11.4   12.8   10.1   11.5    56    82    55    71
    7.720      194 00100011  -0.0017   0.0114  -0.0019  -0.0072    39    52    35    42   11.8   13.5   10.9   10.9    72    88    70    54
    7.760      195 00100011  -0.0019   0.0092  -0.0083  -0.0098    45    53    31    38   13.1   13.7    9.8   10.0    81    79    53    71
    7.800      196 00100011   0.0049   0.0104  -0.0111  -0.0102    41    44    32    49   12.3   12.0   10.1   12.2    56    82    61    68
    7.840      197 00100011  -0.0088  -0.0027  -0.0086  -0.0068    37    52    33    57   11.4   13.5   10.4   13.5    77    87    62    87
    7.880      198 00100011  -0.0004   0.0114  -0.0108  -0.0054    36    41    37    61   11.1   11.4   11.4   14.1    73    76    83    84
    7.920      199 00100011  -0.0010  -0.0003  -0.0101  -0.0084    38    52    32    53   11.6   13.5   10.1   12.9    63    84    79    90
    7.960      200 00100011   0.0014   0.0066  -0.0083  -0.0079    37    46    38    70   11.4   12.4   11.6   15.3    73    83    85    84
    8.000      201 00100011  -0.0048   0.0011  -0.0058  -0.0072    41    37    34    63   12.3   10.5   10.6   14.4    73    80    62    89
    8.040      202 00100011  -0.0050   0.0039  -0.0070  -0.0075    38    36    37    71   11.6   10.3   11.4   15.4    81    71    80    89
    8.080      203 00100011   0.0024   0.0027  -0.0074  -0.0058    34    36    43    56   10.6   10.3   12.7   13.4    67    77    78    75
    8.120      204 00100011  -0.0200   0.0035  -0.0046  -0.0070    34    41    38    61   10.6   11.4   11.6   14.1    71    81    75    85
    8.160      205 00100011   0.0120   0.0027  -0.0045  -0.0042    37    40    32    63   11.4   11.2   10.1   14.4    75    68    64    83
    8.200      206 00100011  -0.0126   0.0056  -0.0086  -0.0070    38    49    33    58   11.6   13.0   10.4   13.7    75    85    61    84
    8.240      207 00100011   0.0010   0.0185  -0.0066  -0.0040    37    41    29    56   11.4   11.4    9.2   13.4    62    63    73    83
    8.280      208 00100011   0.0073  -0.0039  -0.0083  -0.0067    42    37    38    58   12.5   10.5   11.6   13.7    73    84    77    90
    8.320      209 00100011  -0.0084  -0.0009  -0.0053  -0.0062    36    43    38    58   11.1   11.8   11.6   13.7    74    80    79    83
    8.360      210 00100011  -0.0060  -0.0085  -0.0057  -0.0054    41    44    33    55   12.3   12.0   10.4   13.2    74    83    65    83
    8.400      211 00100011  -0.0164   0.0121  -0.0048  -0.0047    40    45    38    51   12.0   12.2   11.6   12.6    73    79    79    78
    8.440      212 00100011  -0.0122   0.0039  -0.0069  -0.0064    41    42    41    52   12.3   11.6   12.3   12.7    81    89    94    90
    8.480      213 00100011   0.0051   0.0064  -0.0063  -0.0051    35    38    32    54   10.9   10.8   10.1   13.1    70    79    77    92
    8.520      214 00100011  -0.0108  -0.0005  -0.0067  -0.0041    40    46    37    34   12.0   12.4   11.4    9.0    68    80    72    70
    8.560      215 00100011  -0.0008  -0.0055  -0.0079  -0.0077    51    42    27    54   14.2   11.6    8.6   13.1    79    77    81    77
    8.600      216 00100011  -0.0044  -0.0021  -0.0077  -0.0051    54    43    42    52   14.6   11.8   12.5   12.7    86    70    77    79
    8.640      217 00100011  -0.0096  -0.0095  -0.0073  -0.0031    56    44    35    48   15.0   12.0   10.9   12.0    83    87    83    55
    8.680      218 00100011  -0.0168  -0.0022  -0.0043  -0.0032    52    44    32    34   14.3   12.0   10.1    9.0    82    85    62    78
    8.720      219 00100011  -0.0164  -0.0007  -0.0089  -0.0078    53    46    34    44   14.5   12.4   10.6   11.3    86    82    88    76
    8.760      220 00100011  -0.0152   0.0009  -0.0080  -0.0071    51    43    39    44   14.2   11.8   11.8   11.3    91    87    84    71
    8.800      221 00100011  -0.0080  -0.0073  -0.0081  -0.0059    48    46    35    49   13.6   12.4   10.9   12.2    88    83    84    84
    8.840      222 00100011  -0.0082   0.0050  -0.0079  -0.0082    56    54    36    53   15.0   13.8   11.1   12.9    91    89    79    85
    8.880      223 00100011  -0.0166  -0.0117  -0.0083  -0.0069    51    54    43    52   14.2   13.8   12.7   12.7    83    84    81    92
    8.920      224 00100011  -0.0144   0.0135  -0.0048  -0.0068    53    55    36    50   14.5   14.0   11.1   12.4    87    85    76    81
    8.960      225 00100011  -0.0126   0.0037  -0.0045  -0.0043    41    57    35    57   12.3   14.3   10.9   13.5    82    91    79    86
    9.000      226 00100011   0.0006   0.0074  -0.0063  -0.0042    45    52    42    48   13.1   13.5   12.5   12.0    78    89    86    76
    9.040      227 00100011  -0.0064  -0.0075  -0.0017  -0.0028    40    48    41    47   12.0   12.8   12.3   11.9    68    80    72    77
    9.080      228 00100011  -0.0019  -0.0124  -0.0032  -0.0022    37    46    37    41   11.4   12.4   11.4   10.7    55    83    83    60
    9.120      229 00100011  -0.0027  -0.0075  -0.0057  -0.0049    53    44    31    47   14.5   12.0    9.8   11.9    86    83    85    70
    9.160      230 00100011  -0.0182  -0.0063  -0.0030  -0.0043    57    40    41    49   15.1   11.2   12.3   12.2    86    72    90    82
    9.200      231 00100011  -0.0056   0.0037  -0.0069  -0.0049    49    38    32    46   13.8   10.8   10.1   11.7    89    77    74    80
    9.240      232 00100011  -0.0092   0.0080  -0.0099  -0.0042    38    39    39    46   11.6   11.0   11.8   11.7    82    77    83    84
    9.280      233 00100011  -0.0082  -0.0015  -0.0089  -0.0091    35    27    34    38   10.9    7.8   10.6   10.0    50    77    87    75
    9.320      234 00100011  -0.0178  -0.0255  -0.0072  -0.0077    37    30    39    45   11.4    8.7   11.8   11.5    59    37    64    61
    9.360      235 00100011   0.0077  -0.0077  -0.0071  -0.0093    42    31    29    51   12.5    9.0    9.2   12.6    65    72    81    83
    9.400      236 00100011   0.0034  -0.0037  -0.0077  -0.0090    44    33    30    45   12.9    9.5    9.5   11.5    78    80    56    70
    9.440      237 00100011  -0.0100  -0.0005  -0.0068  -0.0096    35    34    30    43   10.9    9.8    9.5   11.1    73    84    67    83
    9.480      238 00100011  -0.0044  -0.0061  -0.0068  -0.0064    44    29    29    46   12.9    8.4    9.2   11.7    84    71    69    81
    9.520      239 00100011  -0.0198   0.0116  -0.0013  -0.0072    39    26    28    53   11.8    7.5    8.9   12.9    69    55    67    78
    9.560      240 00100011  -0.0068  -0.0099  -0.0055  -0.0065    45    29    30    46   13.1    8.4    9.5   11.7    67    51    57    82
    9.600      241 00100011  -0.0076  -0.0025  -0.0100  -0.0084    43    27    29    37   12.7    7.8    9.2    9.8    65    50    59    50
    9.640      242 00100011   0.0227   0.0080  -0.0120  -0.0119    46    28    27    42   13.3    8.1    8.6   10.9    75    25    57    46
    9.680      243 00100011  -0.0054   0.0005  -0.0113  -0.0109    45    34    30    42   13.1    9.8    9.5   10.9    77    68    54    61
    9.720      244 00100011  -0.0098  -0.0005  -0.0070  -0.0066    48    33    26    42   13.6    9.5    8.3   10.9    84    76    51    80
