    4.960      125 00100011   0.0390   0.0385  -0.0047  -0.0057    39    40    26    36   11.0   10.5    8.3    8.8    61    37    42    35
    5.000      126 00100011   0.0408  -0.0435  -0.0073   0.0024    47    39    22    31   12.6   10.2    6.8    7.5    68    37    35    30
    5.040      127 00100011   0.0203   0.0116  -0.0108  -0.0017    53    39    24    43   13.7   10.2    7.6   10.4    71    32    39    34
    5.080      128 00100011  -0.0001  -0.0302   0.0004   0.0070    53    43    26    38   13.7   11.1    8.3    9.3    73    61    39    28
    5.120      129 00100011   0.0416  -0.0073  -0.0116  -0.0063    54    44    25    41   13.8   11.3    8.0   10.0    78    55    17    32
    5.160      130 00100011   0.0295   0.0226  -0.0089  -0.0069    58    36    25    38   14.4    9.5    8.0    9.3    80    45    12    54
    5.200      131 00100011   0.0433   0.0147  -0.0117  -0.0052    51    40    28    40   13.3   10.5    8.9    9.8    78    56    30    51
    5.240      132 00100011  -0.0080  -0.0132  -0.0014  -0.0026    53    37    35    43   13.7    9.8   10.9   10.4    73    50    54    39
    5.280      133 00100011   0.0012  -0.0089   0.0017   0.0030    49    43    35    33   13.0   11.1   10.9    8.1    64    54    48    38
    5.320      134 00100011  -0.0066  -0.0081  -0.0018  -0.0114    53    45    30    35   13.7   11.5    9.5    8.6    68    53    15    29
    5.360      135 00100011   0.0026   0.0017  -0.0022  -0.0039    38    45    28    42   10.8   11.5    8.9   10.2    39    52    41    35
    5.400      136 00100011  -0.0076  -0.1924   0.0004   0.0462    43    41    30    33   11.8   10.7    9.5    8.1    43    62    49    12
    5.440      137 00100011   0.0063  -0.0295  -0.0022   0.0019    41    36    32    40   11.4    9.5   10.1    9.8    57    33    41    37
    5.480      138 00100011   0.0073   0.0017  -0.0080  -0.0061    42    42    35    41   11.6   10.9   10.9   10.0    51    45    51    51
    5.520      139 00100011   0.0320   0.0070   0.0024  -0.0012    36    38    31    38   10.3   10.0    9.8    9.3    28    49    48    27
    5.560      140 00100011   0.0083   0.0226  -0.0078  -0.0062    38    35    29    37   10.8    9.3    9.2    9.1    39    28    25    37
    5.600      141 00100011   0.0055   0.0189  -0.0025  -0.0073    41    37    26    36   11.4    9.8    8.3    8.8    47    42    65    34
    5.640      142 00100011  -0.0170   0.0286  -0.0098  -0.0040    39    34    38    48   11.0    9.0   11.6   11.3    45    30    68    52
    5.680      143 00100011   0.0051   0.0220  -0.0116   0.0020    40    37    38    41   11.2    9.8   11.6   10.0    43    38    72    58
    5.720      144 00100011   0.0038  -0.0103   0.0001   0.0040    42    37    34    44   11.6    9.8   10.6   10.6    46    43    62    55
    5.760      145 00100011  -0.0288   0.0062  -0.0015  -0.0018    35    31    32    45   10.1    8.2   10.1   10.8    16    40    75    67
    5.800      146 00100011   0.0220  -0.0129   0.0010  -0.0018    39    34    46    53   11.0    9.0   13.3   12.2    44    48    65    62
    5.840      147 00100011  -0.0052   0.0161  -0.0014   0.0006    37    40    39    50   10.5   10.5   11.8   11.7    44    37    61    54
    5.880      148 00100011   0.0091   0.0005  -0.0043  -0.0051    42    38    42    41   11.6   10.0   12.5   10.0    43    58    76    69
    5.920      149 00100011   0.0073   0.0252  -0.0021  -0.0059    42    39    45    36   11.6   10.2   13.1    8.8    57    52    68    59
    5.960      150 00100011   0.0099   0.0173  -0.0021  -0.0020    42    41    41    39   11.6   10.7   12.3    9.5    61    65    67    58
    6.000      151 00100011   0.0175   0.0141  -0.0005   0.0033    45    42    45    55   12.2   10.9   13.1   12.5    53    70    73    72
    6.040      152 00100011  -0.0054   0.0062   0.0000  -0.0019    43    49    41    44   11.8   12.2   12.3   10.6    54    75    70    52
    6.080      153 00100011   0.0114   0.0002   0.0006   0.0007    44    49    43    44   12.0   12.2   12.7   10.6    64    77    73    68
    6.120      154 00100011  -0.0123   0.0379  -0.0002  -0.0072    43    55    37    41   11.8   13.2   11.4   10.0    40    76    71    77
    6.160      155 00100011  -0.0084   0.0232  -0.0049  -0.0083    42    55    37    42   11.6   13.2   11.4   10.2    44    55    73    74
    6.200      156 00100011   0.0075   0.0074  -0.0054  -0.0035    43    53    42    44   11.8   12.9   12.5   10.6    39    77    73    70
    6.240      157 00100011  -0.0015   0.0066   0.0041  -0.0009    44    56    47    49   12.0   13.4   13.4   11.5    42    64    59    52
    6.280      158 00100011   0.0205   0.0100   0.0003  -0.0042    42    54    44    43   11.6   13.1   12.9   10.4    33    69    75    44
    6.320      159 00100011   0.0032   0.0017  -0.0024  -0.0031    42    53    45    41   11.6   12.9   13.1   10.0    46    63    68    35
    6.360      160 00100011   0.0197   0.0033  -0.0063  -0.0012    35    50    44    44   10.1   12.4   12.9   10.6    43    73    73    46
    6.400      161 00100011  -0.0106   0.0023  -0.0038  -0.0007    38    50    41    54   10.8   12.4   12.3   12.4    56    70    70    40
    6.440      162 00100011   0.0022   0.0220  -0.0014  -0.0054    46    45    38    48   12.4   11.5   11.6   11.3    59    65    58    67
    6.480      163 00100011  -0.0044   0.0021  -0.0014  -0.0030    41    47    46    46   11.4   11.9   13.3   11.0    49    51    60    78
