    2.840       72 00100011   0.0243  -0.0028   0.0039  -0.0012    32    44    31    43    2.1    5.6    2.2    3.4    68    85    67    54
    2.880       73 00100011  -0.0160  -0.0053  -0.0016  -0.0008    41    42    32    49    4.3    5.2    2.5    4.6    75    65    58    68
    2.920       74 00100011  -0.0021  -0.0186   0.0007   0.0002    37    39    32    40    3.4    4.6    2.5    2.8    73    72    53    65
    2.960       75 00100011   0.0153   0.0050  -0.0127  -0.0050    35    38    31    45    2.9    4.4    2.2    3.8    61    66    42    55
    3.000       76 00100011   0.0097  -0.0296  -0.0036   0.0014    37    37    32    42    3.4    4.1    2.5    3.2    65    75    67    62
    3.040       77 00100011   0.0012  -0.0020   0.0004  -0.0030    38    35    33    49    3.6    3.6    2.8    4.6    74    77    56    69
    3.080       78 00100011  -0.0008  -0.0057  -0.0062   0.0012    35    34    31    52    2.9    3.4    2.2    5.1    70    75    64    52
    3.120       79 00100011  -0.0152   0.0375   0.0014  -0.0055    40    35    34    37    4.1    3.6    3.0    2.1    72    69    50    54
    3.160       80 00100011   0.0103   0.0042  -0.0037  -0.0036    39    34    32    39    3.9    3.4    2.5    2.6    70    65    66    46
    3.200       81 00100011  -0.0123   0.0013  -0.0069  -0.0043    40    35    35    44    4.1    3.6    3.3    3.6    70    76    67    70
    3.240       82 00100011  -0.0182   0.0041  -0.0039  -0.0053    39    31    33    42    3.9    2.6    2.8    3.2    73    70    68    61
    3.280       83 00100011   0.0010  -0.0015  -0.0054  -0.0053    39    36    32    44    3.9    3.9    2.5    3.6    76    75    76    76
    3.320       84 00100011  -0.0031  -0.0013  -0.0058  -0.0053    48    44    38    40    5.7    5.6    4.0    2.8    82    79    70    81
    3.360       85 00100011   0.0108   0.0025  -0.0052  -0.0100    46    37    37    35    5.3    4.1    3.8    1.6    81    62    70    70
    3.400       86 00100011   0.0036  -0.0009  -0.0042  -0.0055    48    43    35    41    5.7    5.4    3.3    3.0    76    80    78    82
    3.440       87 00100011  -0.0106   0.0084  -0.0033  -0.0042    52    32    33    48    6.4    2.9    2.8    4.4    84    76    67    70
    3.480       88 00100011   0.0036   0.0015  -0.0065  -0.0030    54    36    39    50    6.7    3.9    4.2    4.7    88    45    71    48
    3.520       89 00100011  -0.0086  -0.0006  -0.0029   0.0000    45    38    41    45    5.1    4.4    4.7    3.8    73    64    69    56
    3.560       90 00100011  -0.0068  -0.0146  -0.0042  -0.0065    50    35    31    38    6.0    3.6    2.2    2.3    80    71    67    61
    3.600       91 00100011  -0.0178   0.0005  -0.0015  -0.0041    48    32    39    40    5.7    2.9    4.2    2.8    79    62    69    69
    3.640       92 00100011  -0.0044  -0.0097  -0.0060   0.0031    50    37    36    42    6.0    4.1    3.5    3.2    85    49    67    65
    3.680       93 00100011  -0.0150   0.0005  -0.0057  -0.0028    47    37    35    44    5.5    4.1    3.3    3.6    78    58    72    62
    3.720       94 00100011  -0.0068  -0.0011  -0.0028  -0.0078    48    47    33    42    5.7    6.2    2.8    3.2    76    70    74    71
