    3.320       84 00100011  -0.0262  -0.0121  -0.0103  -0.0033    35    82    45    40    0.0    6.9    2.4   -0.4    28    87    73    59
    3.360       85 00100011  -0.0401   0.0112  -0.0094  -0.0057    34    78    50    31   -0.3    6.5    3.3   -2.6    30    91    83    60
    3.400       86 00100011  -0.0339   0.0228  -0.0173  -0.0108    33    94    53    44   -0.5    8.1    3.9    0.4    32    92    84    64
    3.440       87 00100011  -0.0202   0.0090  -0.0080  -0.0046    34    79    49    47   -0.3    6.6    3.2    1.0    46    91    84    51
    3.480       88 00100011   0.0112   0.0112  -0.0081  -0.0068    29    96    53    45   -1.6    8.3    3.9    0.6    32    92    75    64
    3.520       89 00100011  -0.0237   0.0050  -0.0112  -0.0049    35    92    47    50    0.0    7.9    2.8    1.5    41    93    77    65
    3.560       90 00100011  -0.0110   0.0092  -0.0061  -0.0043    38    93    50    37    0.7    8.0    3.3   -1.1    39    95    81    44
    3.600       91 00100011  -0.0074   0.0086  -0.0105  -0.0073    37    82    55    43    0.5    6.9    4.2    0.2    49    92    81    61
    3.640       92 00100011  -0.0160  -0.0011  -0.0089  -0.0041    44    81    48    36    2.0    6.8    3.0   -1.3    54    89    75    34
    3.680       93 00100011  -0.0033   0.0286  -0.0046  -0.0079    47    77    53    45    2.6    6.4    3.9    0.6    69    92    86    66
    3.720       94 00100011   0.0223   0.0098  -0.0106  -0.0046    47    73    55    40    2.6    5.9    4.2   -0.4    64    90    70    57
    3.760       95 00100011   0.0203   0.0211  -0.0073  -0.0088    39    71    50    52    0.9    5.7    3.3    1.9    51    91    76    63
    3.800       96 00100011   0.0095   0.0060  -0.0057  -0.0051    46    67    48    52    2.4    5.2    3.0    1.9    68    88    74    74
    3.840       97 00100011  -0.0082   0.0015  -0.0092  -0.0026    40    54    54    54    1.2    3.3    4.0    2.2    45    85    67    76
    3.880       98 00100011   0.0241  -0.0047  -0.0085  -0.0041    38    56    52    52    0.7    3.6    3.7    1.9    71    85    68    65
    3.920       99 00100011   0.0059   0.0062  -0.0044  -0.0063    37    51    46    46    0.5    2.8    2.6    0.8    35    79    74    67
    3.960      100 00100011  -0.0102  -0.0036  -0.0050  -0.0048    36    47    47    51    0.2    2.1    2.8    1.7    60    65    78    59
    4.000      101 00100011   0.0067   0.0205  -0.0075  -0.0112    40    50    42    39    1.2    2.6    1.8   -0.6    53    68    67    58
    4.040      102 00100011  -0.0231  -0.0180  -0.0074  -0.0015    37    46    37    53    0.5    1.9    0.7    2.0    31    64    69    54
    4.080      103 00100011   0.0185  -0.0015  -0.0043  -0.0055    30    41    34    38   -1.3    0.9    0.0   -0.9    50    58    57    61
    4.120      104 00100011  -0.0144  -0.0119  -0.0100  -0.0026    44    39    34    40    2.0    0.5    0.0   -0.4    43    52    48    61
    4.160      105 00100011   0.0109   0.0187   0.0012  -0.0151    31    34    28    41   -1.1   -0.7   -1.7   -0.2    24    42    59    58
    4.200      106 00100011  -0.0048  -0.0002   0.0064  -0.0003    36    38    28    37    0.2    0.2   -1.7   -1.1    27    42    35    63
    4.240      107 00100011  -0.0152  -0.0407  -0.0188   0.0009    36    36    28    39    0.2   -0.2   -1.7   -0.6    37    28    53    32
    4.280      108 00100011  -0.0140   0.0029  -0.0106  -0.0093    37    33    26    28    0.5   -1.0   -2.3   -3.5    50    19    36    40
    4.320      109 00100011  -0.0044  -0.0136  -0.0046   0.0063    43    33    29    38    1.8   -1.0   -1.4   -0.9    51    21    40    50
    4.360      110 00100011  -0.0186  -0.0162   0.0027   0.0007    40    33    30    35    1.2   -1.0   -1.1   -1.6    49    30    36    44
    4.400      111 00100011  -0.0858  -0.0624   0.0097   0.0111    40    34    28    35    1.2   -0.7   -1.7   -1.6    54    41     7    15
    4.440      112 00100011  -0.0180  -0.0178  -0.0033  -0.0081    41    26    30    33    1.4   -3.1   -1.1   -2.1    55    28    28    15
    4.480      113 00100011   0.0024   0.0029  -0.0077  -0.0001    33    31    31    32   -0.5   -1.5   -0.8   -2.4    57    27    42    49
    4.520      114 00100011   0.0089   0.0086   0.0014  -0.0027    35    30    25    34    0.0   -1.8   -2.7   -1.8    43    34    37    52
    4.560      115 00100011   0.0034  -0.0140  -0.0045   0.0051    37    33    26    40    0.5   -1.0   -2.3   -0.4    21    12    26    43
    4.600      116 00100011   0.0008   0.0523   0.0022  -0.0015    37    37    25    38    0.5    0.0   -2.7   -0.9    55    12    48    39
    4.640      117 00100011   0.0051  -0.0453  -0.0198  -0.0031    30    41    27    37   -1.3    0.9   -2.0   -1.1    47     1    33    19
    4.680      118 00100011   0.0357  -0.0336  -0.0029  -0.0044    35    34    26    38    0.0   -0.7   -2.3   -0.9    36    23    23    46
    4.720      119 00100011  -0.0196   0.0374   0.0017  -0.0355    33    36    26    40   -0.5   -0.2   -2.3   -0.4    33    27    33    14
    4.760      120 00100011   0.0327  -0.0419  -0.0102  -0.0246    35    33    23    34    0.0   -1.0   -3.4   -1.8    13    42    28    60
    4.800      121 00100011  -0.1725  -0.0324   0.0416   0.0003    31    35    30    40   -1.1   -0.5   -1.1   -0.4    34    22    29    16
    4.840      122 00100011   0.0241   0.0490  -0.0109  -0.0245    32    36    31    38   -0.8   -0.2   -0.8   -0.9    18    38    33    22
    4.880      123 00100011   0.0291   0.0288  -0.0132  -0.0129    38    34    24    42    0.7   -0.7   -3.0    0.0    50    45    40    46
    4.920      124 00100011   0.0451  -0.0069  -0.0124   0.0051    30    34    25    29   -1.3   -0.7   -2.7   -3.2    40    27    12    43
