    4.120      104 00100011  -0.0150   0.0090   0.0001   0.0040    30    26    24    36    1.6    1.1    0.0    1.9    55    51    67    57
    4.160      105 00100011  -0.0160  -0.0091  -0.0055  -0.0023    30    28    23    30    1.6    1.7   -0.4    0.3    56    54    44    40
    4.200      106 00100011  -0.0282   0.0007  -0.0042  -0.0128    30    27    23    30    1.6    1.4   -0.4    0.3    42    59    43    40
    4.240      107 00100011  -0.0230  -0.0099  -0.0014  -0.0017    35    26    21    36    2.9    1.1   -1.2    1.9    69    64    27    76
    4.280      108 00100011  -0.0194  -0.0031  -0.0035  -0.0071    29    26    23    32    1.3    1.1   -0.4    0.9    56    57    61    45
    4.320      109 00100011  -0.0166   0.0035  -0.0026  -0.0075    33    29    25    35    2.4    2.0    0.4    1.6    66    52    62    59
    4.360      110 00100011  -0.0084  -0.0091  -0.0043  -0.0051    36    26    22    40    3.2    1.1   -0.8    2.8    80    38    48    66
    4.400      111 00100011   0.0077  -0.0017  -0.0109  -0.0119    37    27    27    31    3.4    1.4    1.0    0.6    69    56    75    42
    4.440      112 00100011  -0.0044   0.0120  -0.0070  -0.0072    31    27    18    28    1.9    1.4   -2.5   -0.3    66    65    48    63
    4.480      113 00100011  -0.0182   0.0169  -0.0027  -0.0110    39    28    23    28    3.9    1.7   -0.4   -0.3    60    51    68    39
    4.520      114 00100011  -0.0088  -0.0067  -0.0063   0.0042    34    29    22    30    2.7    2.0   -0.8    0.3    72    51    70    64
    4.560      115 00100011  -0.0248  -0.0085  -0.0014   0.0032    39    32    24    31    3.9    2.9    0.0    0.6    73    80    41    61
    4.600      116 00100011  -0.0113  -0.0338   0.0004   0.0041    36    31    24    30    3.2    2.6    0.0    0.3    70    71    66    45
    4.640      117 00100011  -0.0154  -0.0168  -0.0047   0.0007    36    33    23    39    3.2    3.1   -0.4    2.6    68    78    64    46
    4.680      118 00100011  -0.0006  -0.0097  -0.0042  -0.0070    37    31    26    40    3.4    2.6    0.7    2.8    72    57    62    72
    4.720      119 00100011  -0.0027  -0.0126   0.0007  -0.0027    29    24    24    33    1.3    0.4    0.0    1.1    69    51    72    63
    4.760      120 00100011  -0.0088  -0.0123   0.0007  -0.0030    32    30    24    33    2.1    2.3    0.0    1.1    78    65    54    51
    4.800      121 00100011  -0.0037  -0.0005  -0.0077  -0.0057    34    32    32    34    2.7    2.9    2.5    1.4    69    58    77    74
    4.840      122 00100011  -0.0046   0.0056  -0.0030  -0.0033    32    31    26    28    2.1    2.6    0.7   -0.3    59    80    70    63
    4.880      123 00100011   0.0004  -0.0055  -0.0022   0.0004    38    33    30    32    3.6    3.1    1.9    0.9    73    71    53    46
    4.920      124 00100011   0.0016   0.0141  -0.0087  -0.0134    35    33    25    34    2.9    3.1    0.4    1.4    84    72    71     4
    4.960      125 00100011  -0.0060   0.0167  -0.0025  -0.0072    33    29    26    26    2.4    2.0    0.7   -0.9    62    56    52    53
    5.000      126 00100011   0.0057  -0.0168  -0.0125  -0.0064    32    31    30    34    2.1    2.6    1.9    1.4    59    65    54    59
    5.040      127 00100011  -0.0068   0.0070  -0.0012  -0.0009    35    31    30    35    2.9    2.6    1.9    1.6    52    68    73    40
    5.080      128 00100011  -0.0054  -0.0152  -0.0026  -0.0034    30    26    27    31    1.6    1.1    1.0    0.6    54    55    50    66
    5.120      129 00100011  -0.0140  -0.0063  -0.0062  -0.0018    27    26    26    31    0.7    1.1    0.7    0.6    30    45    56    47
    5.160      130 00100011   0.0059  -0.0089  -0.0037  -0.0009    27    26    25    32    0.7    1.1    0.4    0.9    20    44    55    59
    5.200      131 00100011   0.0173  -0.0190  -0.0096  -0.0021    28    27    22    33    1.0    1.4   -0.8    1.1    26    44    43    44
    5.240      132 00100011  -0.0182   0.0033  -0.0082  -0.0051    29    26    26    35    1.3    1.1    0.7    1.6    38    39    40    57
    5.280      133 00100011   0.0026  -0.0099  -0.0060  -0.0010    29    27    24    38    1.3    1.4    0.0    2.3    43    59    61    63
    5.320      134 00100011   0.0022   0.0039  -0.0110  -0.0015    31    29    23    37    1.9    2.0   -0.4    2.1    54    73    23    53
    5.360      135 00100011  -0.0152  -0.0115  -0.0172  -0.0064    26    28    28    37    0.3    1.7    1.3    2.1    46    41    59    51
    5.400      136 00100011  -0.0100   0.0015  -0.0008  -0.0073    24    26    26    29   -0.4    1.1    0.7    0.0    35    63    31    44
    5.440      137 00100011   0.0221   0.0070  -0.0107  -0.0073    26    27    23    41    0.3    1.4   -0.4    3.0    58    31    38    56
    5.480      138 00100011   0.0020  -0.0033  -0.0017  -0.0054    30    30    21    32    1.6    2.3   -1.2    0.9    67    59    46    51
    5.520      139 00100011   0.0549  -0.0109   0.0016  -0.0037    29    25    27    33    1.3    0.7    1.0    1.1    24    34    43    30
    5.560      140 00100011   0.0396  -0.0031  -0.0155  -0.0120    34    29    21    38    2.7    2.0   -1.2    2.3    62    57    18    57
    5.600      141 00100011  -0.0112   0.0013  -0.0056  -0.0033    31    31    26    29    1.9    2.6    0.7    0.0    46    64    70    52
    5.640      142 00100011  -0.0188   0.0033  -0.0022  -0.0122    30    28    32    38    1.6    1.7    2.5    2.3    40    56    52    45
    5.680      143 00100011   0.0127   0.0064  -0.0074  -0.0026    29    33    19    30    1.3    3.1   -2.0    0.3    32    62    33    73
    5.720      144 00100011   0.0251   0.0007  -0.0027  -0.0069    29    31    23    33    1.3    2.6   -0.4    1.1    33    45    20    56
    5.760      145 00100011   0.0265  -0.0350   0.0091   0.0011    28    26    25    27    1.0    1.1    0.4   -0.6    26    42    48    48
    5.800      146 00100011  -0.0256   0.0319   0.0023  -0.0017    33    25    24    40    2.4    0.7    0.0    2.8    61    50    37    71
    5.840      147 00100011   0.0135  -0.0184  -0.0054  -0.0056    33    25    22    31    2.4    0.7   -0.8    0.6    56    49    50    51
    5.880      148 00100011   0.0191   0.0090   0.0034   0.0027    29    27    22    39    1.3    1.4   -0.8    2.6    62    30    35    71
    5.920      149 00100011  -0.0190  -0.0075   0.0012   0.0030    27    26    26    39    0.7    1.1    0.7    2.6    50    51    31    29
    5.960      150 00100011  -0.0162   0.0124   0.0096  -0.0061    28    28    27    38    1.0    1.7    1.0    2.3    50    42    32    39
