    1.560       40 00100011   0.0263   0.0220  -0.0171  -0.0130    59    92    29    37   14.6   17.7    9.2    9.1    77    94    35    47
    1.600       41 00100011  -0.0004   0.0213  -0.0084  -0.0105    57    84    30    43   14.3   16.9    9.5   10.4    85    93    58    77
    1.640       42 00100011   0.0063  -0.0013  -0.0097  -0.0078    60    95    35    44   14.7   18.0   10.9   10.6    83    94    51    62
    1.680       43 00100011   0.0043  -0.0057  -0.0126  -0.0069    50    69    38    48   13.2   15.2   11.6   11.3    76    84    77    58
    1.720       44 00100011  -0.0002  -0.0144  -0.0118  -0.0107    47    44    36    43   12.6   11.3   11.1   10.4    51    71    83    62
    1.760       45 00100011  -0.0084   0.0070  -0.0125  -0.0191    42    41    36    37   11.6   10.7   11.1    9.1    74    63    72    57
    1.800       46 00100011   0.0045   0.0044  -0.0076  -0.0087    44    43    33    43   12.0   11.1   10.4   10.4    70    45    67    59
    1.840       47 00100011   0.0071   0.0179  -0.0092  -0.0109    44    38    33    36   12.0   10.0   10.4    8.8    50    58    59    50
    1.880       48 00100011   0.0157   0.0126  -0.0141  -0.0099    34    38    32    41    9.8   10.0   10.1   10.0    68    52    63    59
    1.920       49 00100011  -0.0048   0.0183  -0.0080  -0.0092    41    41    30    34   11.4   10.7    9.5    8.4    65    64    76    79
    1.960       50 00100011  -0.0019  -0.0221  -0.0045  -0.0050    39    33    33    39   11.0    8.8   10.4    9.5    70    50    55    42
    2.000       51 00100011  -0.0294  -0.0235  -0.0087  -0.0025    38    32    28    38   10.8    8.5    8.9    9.3    43    42    43    11
    2.040       52 00100011   0.0079   0.0258   0.0006  -0.0080    44    36    28    41   12.0    9.5    8.9   10.0    47    39    22    77
    2.080       53 00100011  -0.0246  -0.0105  -0.0053  -0.0019    40    35    27    33   11.2    9.3    8.6    8.1    56    45    49    40
    2.120       54 00100011   0.0043   0.0703   0.0050   0.0257    31    32    28    35    9.0    8.5    8.9    8.6    42    12    15    25
    2.160       55 00100011   0.0155   0.0120   0.0040   0.0099    39    35    29    34   11.0    9.3    9.2    8.4    49    33    25    27
    2.200       56 00100011   0.0187   0.0783  -0.0007   0.0016    36    29    27    40   10.3    7.7    8.6    9.8    29    22    25    32
    2.240       57 00100011  -0.0180   0.0114   0.0049  -0.0109    36    28    23    29   10.3    7.4    7.2    7.0    56    40    66    60
    2.280       58 00100011   0.0377  -0.0436  -0.0074   0.0206    33    31    26    33    9.5    8.2    8.3    8.1    44    46    40    30
    2.320       59 00100011   0.1957  -0.0782  -0.0657  -0.0182    35    27    22    35   10.1    7.0    6.8    8.6    15     3    16    51
    2.360       60 00100011  -0.0170  -0.0429   0.0153  -0.0044    32    29    25    33    9.3    7.7    8.0    8.1    25    25    22    62
    2.400       61 00100011   0.0325  -0.1370  -0.0246  -0.0328    31    28    24    39    9.0    7.4    7.6    9.5    20    26     5    49
    2.440       62 00100011  -0.2029  -0.0039   0.0422  -0.0193    38    25    24    39   10.8    6.4    7.6    9.5    69    45    39    64
    2.480       63 00100011   0.0467  -0.0281  -0.0250  -0.0265    39    29    25    34   11.0    7.7    8.0    8.4    47    40    30    44
    2.520       64 00100011   0.0042  -0.0591  -0.0201  -0.0309    45    25    28    39   12.2    6.4    8.9    9.5    37    21    76    70
    2.560       65 00100011  -0.1994  -0.0899   0.0408  -0.0331    38    27    23    44   10.8    7.0    7.2   10.6    54    17    11    62
    2.600       66 00100011  -0.2168   0.1952   0.0415   0.0501    41    26    24    41   11.4    6.7    7.6   10.0    67    27    19    49
    2.640       67 00100011  -0.0086  -0.1104  -0.0023  -0.0292    41    28    27    33   11.4    7.4    8.6    8.1    58    18    46    74
    2.680       68 00100011  -0.0121   0.0088  -0.0013  -0.0040    36    27    27    38   10.3    7.0    8.6    9.3    64    42    39    59
    2.720       69 00100011   0.0183   0.0785  -0.0154   0.0084    33    27    29    40    9.5    7.0    9.2    9.8    36     7     3    40
