    4.000      101 00100011  -0.0112   0.0171  -0.0043   0.0065    43    39    25    36    1.8    0.5   -2.7   -1.3    77    21    36    54
    4.040      102 00100011  -0.0132   0.0098  -0.0006  -0.0080    43    33    25    44    1.8   -1.0   -2.7    0.4    63    36    42    63
    4.080      103 00100011  -0.0302   0.0284  -0.0017  -0.0044    44    35    31    46    2.0   -0.5   -0.8    0.8    62    46    40    38
    4.120      104 00100011   0.0531   0.0913  -0.0144   0.0141    44    32    31    44    2.0   -1.3   -0.8    0.4    46    24    10    50
    4.160      105 00100011  -0.0004   0.0240  -0.0105   0.0010    34    30    31    38   -0.3   -1.8   -0.8   -0.9    28    19    18    74
    4.200      106 00100011  -0.1448   0.0022  -0.0474   0.0054    28    32    28    39   -1.9   -1.3   -1.7   -0.6    12    58    41    55
    4.240      107 00100011   0.0183  -0.0180  -0.0057  -0.0119    30    35    28    41   -1.3   -0.5   -1.7   -0.2    31    11    51    53
    4.280      108 00100011  -0.0009   0.0189  -0.0001  -0.0039    37    31    32    42    0.5   -1.5   -0.5    0.0    51    20    54    25
    4.320      109 00100011  -0.1177   0.0193   0.0194   0.0071    32    32    28    38   -0.8   -1.3   -1.7   -0.9    46    27    23    36
    4.360      110 00100011   0.0145   0.0062   0.0037  -0.0067    35    33    23    33    0.0   -1.0   -3.4   -2.1    24    32    59    17
    4.400      111 00100011  -0.0033  -0.0023   0.0062  -0.0039    33    32    28    39   -0.5   -1.3   -1.7   -0.6    11    28    50    76
    4.440      112 00100011   0.0133  -0.0028  -0.0139   0.0089    31    29    24    34   -1.1   -2.1   -3.0   -1.8    35    34    39    32
    4.480      113 00100011   0.0113   0.1054   0.0115  -0.0049    32    33    26    36   -0.8   -1.0   -2.3   -1.3    31    17    49     9
    4.520      114 00100011   0.0494   0.0120  -0.0019   0.0093    34    33    30    39   -0.3   -1.0   -1.1   -0.6    37    10    31    35
    4.560      115 00100011  -0.0422  -0.1140   0.0275  -0.0216    33    30    24    35   -0.5   -1.8   -3.0   -1.6     2    13    15    33
    4.600      116 00100011   0.0153  -0.0970   0.0019  -0.0056    35    31    30    35    0.0   -1.5   -1.1   -1.6    10     8    26    17
    4.640      117 00100011  -0.0820  -0.0376  -0.0065  -0.0056    32    32    28    36   -0.8   -1.3   -1.7   -1.3    21    10    42    46
    4.680      118 00100011  -0.1011   0.0074  -0.0146  -0.0032    33    33    28    33   -0.5   -1.0   -1.7   -2.1    40    13     7    28
    4.720      119 00100011   0.0089   0.0452  -0.0033   0.0069    34    30    30    33   -0.3   -1.8   -1.1   -2.1    15    14    42    26
    4.760      120 00100011   0.0445   0.0177  -0.0143  -0.0112    35    36    29    34    0.0   -0.2   -1.4   -1.8    40    14    12    23
    4.800      121 00100011  -0.1569   0.0068   0.0258  -0.0048    38    32    28    32    0.7   -1.3   -1.7   -2.4    21    15    33    25
    4.840      122 00100011   0.0167  -0.1077  -0.0084   0.0451    34    36    26    34   -0.3   -0.2   -2.3   -1.8    14    17    21    34
    4.880      123 00100011  -0.2227  -0.0553   0.0327   0.0175    35    36    29    33    0.0   -0.2   -1.4   -2.1    18    19    35    39
    4.920      124 00100011  -0.0041  -0.2388  -0.0217   0.0580    31    31    26    31   -1.1   -1.5   -2.3   -2.6    15    14    24    14
    4.960      125 00100011   0.0729   0.0161   0.0510  -0.0037    30    33    28    39   -1.3   -1.0   -1.7   -0.6     5    30    12    41
    5.000      126 00100011  -0.0372   0.0595  -0.0125  -0.0092    29    36    32    36   -1.6   -0.2   -0.5   -1.3    26    33    38    32
    5.040      127 00100011  -0.2115   0.0009   0.0421  -0.0040    36    36    25    42    0.2   -0.2   -2.7    0.0    20    53    26    45
    5.080      128 00100011  -0.0709   0.0161  -0.0245   0.0036    32    35    26    33   -0.8   -0.5   -2.3   -2.1     2     6    21    20
